"","."
"(Intercept)",0.22288611331535
"age[21,31)",0.415734168933454
"age[31,72)",1.3693124559726
"age[72,87)",2.00389520848237
"age[87,)",2.89746313499854
"triage_MAP[108,121)",-1.43680545636431
"triage_MAP[121,)",-1.24815445317147
"triage_MAP[73,83)",-0.94679321197205
"triage_MAP[83,108)",-1.34468911318725
"triage_heartrate[116,)",1.34988980487873
"triage_heartrate[60,70)",0.123157710561538
"triage_heartrate[70,99)",0.377593690595647
"triage_heartrate[99,116)",0.351477171602239
"triage_temperature[36,37)",-0.25335989009004
"triage_temperature[37,)",0.00168603293341475
"triage_o2sat[95,97)",-0.632858437927178
"triage_o2sat[97,)",-0.941135741227107
"genderM",0.166356324730519
"cci_CHF1",0.635892765454321
"cci_Renal1",0.608869152527892
"cci_Stroke1",0.322042482921844
