"","."
"(Intercept)",0.240818854625682
"age[21,31)",0.41351485708322
"age[31,72)",1.40514918111951
"age[72,87)",2.12531259970067
"age[87,)",2.93612551181671
"triage_MAP[108,121)",-1.41041844359175
"triage_MAP[121,)",-1.27693141572433
"triage_MAP[73,83)",-1.01378776356412
"triage_MAP[83,108)",-1.2819799236691
"triage_heartrate[116,)",1.35155339553294
"triage_heartrate[60,70)",0.0604609303517938
"triage_heartrate[70,99)",0.377725678540075
"triage_heartrate[99,116)",0.375186205012843
"triage_temperature[36,37)",-0.18385508637245
"triage_temperature[37,)",0.0128042349660629
"triage_o2sat[95,97)",-0.627797155730842
"triage_o2sat[97,)",-1.07887497386948
"genderM",0.202721218553322
"cci_CHF1",0.59679870843893
"cci_Renal1",0.636855557243563
