"","V1"
"Vital_E[15,18)",0.444178708367684
"Vital_E[18,20)",0.764790370391989
"Vital_E[20,22)",0.966667923828102
"Vital_E[22,)",1.38916526643863
"Age[49,59)",0.653882150456191
"Age[59,67)",1.06876744961512
"Age[67,75)",1.35274349892069
"Age[75,)",1.87401537349426
"Lab_H[1,2)",0.469021212148527
"Lab_H[2,3)",0.849633569531159
"Lab_H[3,)",1.42319178847331
"Lab_K[19,30)",0.557581123197932
"Lab_K[30,42)",0.752362593070704
"Lab_K[42,)",1.1182633318592
"Lab_K[8,19)",0.262256011175797
"Lab_B[11,13)",0.313531770828216
"Lab_B[13,15)",0.607239070694125
"Lab_B[15,17)",0.792044752488073
"Lab_B[17,)",1.20169825069655
"Vital_A[73,82)",0.535646308403767
"Vital_A[82,89)",0.752387707105795
"Vital_A[89,99)",0.9312141374899
"Vital_A[99,)",1.37050757475231
"Lab_G[11,13)",-0.65608928993385
"Lab_G[13,)",-0.994620409410972
"Lab_G[9,11)",-0.343334718005976
"Vital_B[105,115)",-0.193977822906184
"Vital_B[115,123)",-0.341888838215222
"Vital_B[123,133)",-0.37056491456577
"Vital_B[133,)",-0.577332873989131
"Vital_C[52,59)",-0.16230830803379
"Vital_C[59,64)",-0.328544492238176
"Vital_C[64,71)",-0.364025423078779
"Vital_C[71,)",-0.676590339241308
"Lab_M[10,14)",0.322178680443898
"Lab_M[14,19)",0.416007812783716
"Lab_M[19,)",0.641147320398215
"Lab_M[4,10)",0.167869255229897
"Lab_C[20,23)",-0.0632115341747933
"Lab_C[23,25)",-0.0981466682732202
"Lab_C[25,28)",-0.0236454986205792
"Lab_C[28,)",-0.0713691164719895
"Lab_J[4,5)",-0.25473315682588
"Lab_J[5,)",-0.526616884409233
"Lab_F[28,31)",0.0514765729526564
"Lab_F[31,34)",0.194644815890088
"Lab_F[34,38)",0.241331672722013
"Lab_F[38,)",0.359207193715977
"Vital_D[69,76)",0.127606159275514
"Vital_D[76,82)",0.142445074732845
"Vital_D[82,88)",0.272393472194498
"Vital_D[88,)",0.326297429532614
"Lab_I[130,196)",-0.178966843985877
"Lab_I[196,258)",-0.361118689340253
"Lab_I[258,327)",-0.431778509559704
"Lab_I[327,)",-0.658835564061974
"Vital_F[36,37)",-0.121413261605868
"Vital_F[37,)",-0.276895787064348
"Vital_G[95,97)",-0.0725400493002651
"Vital_G[97,98)",-0.0705475428745833
"Vital_G[98,99)",-0.181029506688454
"Vital_G[99,)",-0.164478786439844
"Lab_A[103,129)",0.0570792478544772
"Lab_A[129,149)",0.112878227975358
"Lab_A[149,174)",0.107562946270298
"Lab_A[174,)",0.197356376731023
