"","V1"
"Vital_E[15,18)",0.450213419810622
"Vital_E[18,20)",0.71797841181579
"Vital_E[20,22)",0.93396046797231
"Vital_E[22,)",1.3241201922448
"Age[49,59)",0.660707802269896
"Age[59,67)",1.06468842798261
"Age[67,75)",1.32529656159549
"Age[75,)",1.87497762514231
"Lab_H[1,2)",0.472814929152634
"Lab_H[2,3)",0.93187939181617
"Lab_H[3,)",1.46974479856998
"Lab_K[19,30)",0.548890505532758
"Lab_K[30,42)",0.810728510212513
"Lab_K[42,)",1.17569033135229
"Lab_K[8,19)",0.268127983201733
"Lab_B[11,13)",0.280962177960412
"Lab_B[13,15)",0.541035898373782
"Lab_B[15,17)",0.716998231649188
"Lab_B[17,)",1.08945590751456
"Vital_A[73,82)",0.497340388873106
"Vital_A[82,89)",0.664341032739714
"Vital_A[89,99)",0.870304778735962
"Vital_A[99,)",1.23569232403524
"Lab_G[11,13)",-0.383866038885267
"Lab_G[13,)",-0.590460094198291
"Lab_G[9,11)",-0.226603812693557
"Vital_B[105,115)",-0.178991052494978
"Vital_B[115,123)",-0.296669532114943
"Vital_B[123,133)",-0.32016554322179
"Vital_B[133,)",-0.486284008352368
"Vital_C[52,59)",-0.161104061848427
"Vital_C[59,64)",-0.246943423133367
"Vital_C[64,71)",-0.251888845093972
"Vital_C[71,)",-0.522484735170663
"Lab_M[10,14)",0.300834226832455
"Lab_M[14,19)",0.4031668708085
"Lab_M[19,)",0.577314551622162
"Lab_M[4,10)",0.143598307657624
"Lab_C[20,23)",-0.041787345585371
"Lab_C[23,25)",-0.0808508361258428
"Lab_C[25,28)",-0.0383687130586941
"Lab_C[28,)",-0.0522459385357498
"Lab_J[4,5)",-0.227695392315466
"Lab_J[5,)",-0.515184852400407
