"","V1"
"Vital_E[15,18)",0.474519032197393
"Vital_E[18,20)",0.763922049648895
"Vital_E[20,22)",0.986377600875695
"Vital_E[22,)",1.35901910203274
"Age[49,59)",0.634193924278763
"Age[59,67)",1.04400828281524
"Age[67,75)",1.31649812235609
"Age[75,)",1.87587959188093
"Lab_H[1,2)",0.480651855068753
"Lab_H[2,3)",0.879039235485253
"Lab_H[3,)",1.44113677009411
"Lab_K[19,30)",0.449725935063095
"Lab_K[30,42)",0.717944228235749
"Lab_K[42,)",1.05293793629195
"Lab_K[8,19)",0.25292291909047
"Lab_B[11,13)",0.275655423998989
"Lab_B[13,15)",0.521135556981706
"Lab_B[15,17)",0.701275269323654
"Lab_B[17,)",1.06390063068237
"Vital_A[73,82)",0.48103149919977
"Vital_A[82,89)",0.671743268078987
"Vital_A[89,99)",0.864812370568501
"Vital_A[99,)",1.22150057675618
"Lab_G[11,13)",-0.446725241936173
"Lab_G[13,)",-0.648987551806758
"Lab_G[9,11)",-0.282666761076783
"Vital_B[105,115)",-0.14115092033089
"Vital_B[115,123)",-0.275853265251931
"Vital_B[123,133)",-0.29063779622566
"Vital_B[133,)",-0.440722176942798
"Vital_C[52,59)",-0.0938583159151396
"Vital_C[59,64)",-0.180652022787502
"Vital_C[64,71)",-0.184910238730274
"Vital_C[71,)",-0.430132965815764
"Lab_M[10,14)",0.256823749767164
"Lab_M[14,19)",0.331828405315687
"Lab_M[19,)",0.521504751224305
"Lab_M[4,10)",0.071902768469956
"Lab_C[20,23)",-0.0698853322537033
"Lab_C[23,25)",-0.112587682747388
"Lab_C[25,28)",-0.0894972786468114
"Lab_C[28,)",-0.0880033323892962
