"","V1"
"Vital_E[15,18)",0.516805337823784
"Vital_E[18,20)",0.825913519798834
"Vital_E[20,22)",1.03140956437605
"Vital_E[22,)",1.41982582857635
"Age[49,59)",0.568859122692442
"Age[59,67)",1.01712755827021
"Age[67,75)",1.27518999743035
"Age[75,)",1.80220241644311
"Lab_H[1,2)",0.51614605683048
"Lab_H[2,3)",0.948842899483719
"Lab_H[3,)",1.50413234066038
"Lab_K[19,30)",0.493138483058785
"Lab_K[30,42)",0.722796402367895
"Lab_K[42,)",1.07840993905589
"Lab_K[8,19)",0.254066928841213
"Lab_B[11,13)",0.234454804369488
"Lab_B[13,15)",0.519680731561352
"Lab_B[15,17)",0.713213355013009
"Lab_B[17,)",1.0333932249598
"Vital_A[73,82)",0.471474261222895
"Vital_A[82,89)",0.65912176719942
"Vital_A[89,99)",0.796755168690297
"Vital_A[99,)",1.18914761863458
"Lab_G[11,13)",-0.425172511529497
"Lab_G[13,)",-0.66084114440453
"Lab_G[9,11)",-0.27159827950498
"Vital_B[105,115)",-0.152279410706993
"Vital_B[115,123)",-0.29145170474544
"Vital_B[123,133)",-0.307195744783498
"Vital_B[133,)",-0.454197931065954
"Vital_C[52,59)",-0.159548751845769
"Vital_C[59,64)",-0.236575162326559
"Vital_C[64,71)",-0.231024402602186
"Vital_C[71,)",-0.492425923284533
"Lab_M[10,14)",0.294870847798552
"Lab_M[14,19)",0.359896063296071
"Lab_M[19,)",0.563660725796912
"Lab_M[4,10)",0.1678813569697
"Lab_C[20,23)",-0.0219548432693014
"Lab_C[23,25)",-0.0517374303982603
"Lab_C[25,28)",-0.0334697020724088
"Lab_C[28,)",-0.0411883192505173
