"","V1"
"Vital_E[15,18)",0.451007228137946
"Vital_E[18,20)",0.751970541250617
"Vital_E[20,22)",0.97225230259535
"Vital_E[22,)",1.36006736164511
"Age[49,59)",0.653157282822838
"Age[59,67)",1.06175395529923
"Age[67,75)",1.31192091892633
"Age[75,)",1.91445456557299
"Lab_H[1,2)",0.479116271090021
"Lab_H[2,3)",0.898991476859788
"Lab_H[3,)",1.43727769517874
"Lab_K[19,30)",0.475132869752033
"Lab_K[30,42)",0.713269799261512
"Lab_K[42,)",1.03632536092739
"Lab_K[8,19)",0.235312251036517
"Lab_B[11,13)",0.272149047808175
"Lab_B[13,15)",0.533600779084123
"Lab_B[15,17)",0.700582554041038
"Lab_B[17,)",1.07965988520526
"Vital_A[73,82)",0.479504190081994
"Vital_A[82,89)",0.637961555205848
"Vital_A[89,99)",0.810549098076149
"Vital_A[99,)",1.14217910091266
"Lab_G[11,13)",-0.431556624314722
"Lab_G[13,)",-0.643218660376646
"Lab_G[9,11)",-0.238979097998356
"Vital_B[105,115)",-0.253783268195136
"Vital_B[115,123)",-0.409447457372624
"Vital_B[123,133)",-0.46215937515845
"Vital_B[133,)",-0.693328530470255
