"","V1"
"Vital_E[15,18)",0.445044294689688
"Vital_E[18,20)",0.769256857206597
"Vital_E[20,22)",0.972016617724617
"Vital_E[22,)",1.39294065643414
"Age[49,59)",0.65781119998582
"Age[59,67)",1.06965165192366
"Age[67,75)",1.35758498547867
"Age[75,)",1.87634920918885
"Lab_H[1,2)",0.469102349461461
"Lab_H[2,3)",0.856562722769035
"Lab_H[3,)",1.43013472359305
"Lab_K[19,30)",0.557942114595127
"Lab_K[30,42)",0.758171770105186
"Lab_K[42,)",1.12454010012549
"Lab_K[8,19)",0.264405982234702
"Lab_B[11,13)",0.317441233485206
"Lab_B[13,15)",0.6121309623714
"Lab_B[15,17)",0.800378956315438
"Lab_B[17,)",1.20662819992937
"Vital_A[73,82)",0.534189559679779
"Vital_A[82,89)",0.751104997609275
"Vital_A[89,99)",0.928495395047073
"Vital_A[99,)",1.37089919236289
"Lab_G[11,13)",-0.667022157536831
"Lab_G[13,)",-1.00793840230126
"Lab_G[9,11)",-0.342696940165316
"Vital_B[105,115)",-0.191364421465607
"Vital_B[115,123)",-0.33615243840474
"Vital_B[123,133)",-0.362035017946724
"Vital_B[133,)",-0.56733139263747
"Vital_C[52,59)",-0.161951042171524
"Vital_C[59,64)",-0.324717870389109
"Vital_C[64,71)",-0.362450828879984
"Vital_C[71,)",-0.670352534202287
"Lab_M[10,14)",0.321613850057174
"Lab_M[14,19)",0.417300998460858
"Lab_M[19,)",0.643674905183884
"Lab_M[4,10)",0.16619350736644
"Lab_C[20,23)",-0.0538069633488462
"Lab_C[23,25)",-0.0902245156584285
"Lab_C[25,28)",-0.0113010250642056
"Lab_C[28,)",-0.0519310287552242
"Lab_J[4,5)",-0.264170539846274
"Lab_J[5,)",-0.549022004224866
"Lab_F[28,31)",0.0546412068896974
"Lab_F[31,34)",0.207010767944683
"Lab_F[34,38)",0.260311139233882
"Lab_F[38,)",0.384811101039855
"Vital_D[69,76)",0.125326346686466
"Vital_D[76,82)",0.135053445079802
"Vital_D[82,88)",0.265457514938467
"Vital_D[88,)",0.319686528896308
"Lab_I[130,196)",-0.1755132311592
"Lab_I[196,258)",-0.364114239286851
"Lab_I[258,327)",-0.433825168003662
"Lab_I[327,)",-0.66250875473359
"Vital_F[36,37)",-0.123637732832323
"Vital_F[37,)",-0.275963529994701
"Vital_G[95,97)",-0.0641939248683249
"Vital_G[97,98)",-0.0651775445300149
"Vital_G[98,99)",-0.17444164218995
"Vital_G[99,)",-0.154462904645251
"Lab_A[103,129)",0.0500471208872074
"Lab_A[129,149)",0.106411861041053
"Lab_A[149,174)",0.100473134833642
"Lab_A[174,)",0.189547251153748
"Lab_L[135,137)",-0.0168260393736089
"Lab_L[137,139)",-0.0796187357350456
"Lab_L[139,142)",-0.0809140342446869
"Lab_L[142,)",-0.141428594486595
