"","V1"
"Vital_E[15,18)",0.520931169217794
"Vital_E[18,20)",0.800630189239028
"Vital_E[20,22)",1.00514471703282
"Vital_E[22,)",1.39985052450921
"Age[49,59)",0.597004027260844
"Age[59,67)",1.03956485194751
"Age[67,75)",1.29178047645462
"Age[75,)",1.83340543056252
"Lab_H[1,2)",0.525887360532785
"Lab_H[2,3)",0.965162555843216
"Lab_H[3,)",1.52428579293418
"Lab_K[19,30)",0.544567094534526
"Lab_K[30,42)",0.797010794827551
"Lab_K[42,)",1.18372335120802
"Lab_K[8,19)",0.289543462670805
"Lab_B[11,13)",0.252670640923352
"Lab_B[13,15)",0.540738186381408
"Lab_B[15,17)",0.748931173731627
"Lab_B[17,)",1.07790452519379
"Vital_A[73,82)",0.473692405118909
"Vital_A[82,89)",0.653270887773835
"Vital_A[89,99)",0.801091289119913
"Vital_A[99,)",1.19011545368839
"Lab_G[11,13)",-0.424089348158658
"Lab_G[13,)",-0.674316288222654
"Lab_G[9,11)",-0.270945045870725
"Vital_B[105,115)",-0.152567124879535
"Vital_B[115,123)",-0.294131911187459
"Vital_B[123,133)",-0.31646517694347
"Vital_B[133,)",-0.483170814338093
"Vital_C[52,59)",-0.152984393470509
"Vital_C[59,64)",-0.237159298853273
"Vital_C[64,71)",-0.233289795518147
"Vital_C[71,)",-0.4656209764027
"Lab_M[10,14)",0.31039544918683
"Lab_M[14,19)",0.383864614844541
"Lab_M[19,)",0.580206079431259
"Lab_M[4,10)",0.177248944169503
"Lab_C[20,23)",-0.00961427715384602
"Lab_C[23,25)",-0.0558938616460175
"Lab_C[25,28)",-0.0283503068697508
"Lab_C[28,)",-0.0458460772500869
"Lab_J[4,5)",-0.251945511805714
"Lab_J[5,)",-0.519798780214127
