"","V1"
"Vital_E[15,18)",0.48726193715171
"Vital_E[18,20)",0.789601437017819
"Vital_E[20,22)",1.01063376922905
"Vital_E[22,)",1.38355870223611
"Age[49,59)",0.625202154283377
"Age[59,67)",1.01000010911096
"Age[67,75)",1.28026770706495
"Age[75,)",1.83669387628087
"Lab_H[1,2)",0.494629265690616
"Lab_H[2,3)",0.876849775220123
"Lab_H[3,)",1.44859278676702
"Lab_K[19,30)",0.441814482053421
"Lab_K[30,42)",0.714848024144674
"Lab_K[42,)",1.03168038572672
"Lab_K[8,19)",0.249260963668243
"Lab_B[11,13)",0.287996767603609
"Lab_B[13,15)",0.538357403991929
"Lab_B[15,17)",0.718999825027117
"Lab_B[17,)",1.10665733140737
"Vital_A[73,82)",0.492771683000159
"Vital_A[82,89)",0.671209482730513
"Vital_A[89,99)",0.864174319160308
"Vital_A[99,)",1.22760076800311
"Lab_G[11,13)",-0.426216108930263
"Lab_G[13,)",-0.632252132158183
"Lab_G[9,11)",-0.278710440567501
"Vital_B[105,115)",-0.13829193348298
"Vital_B[115,123)",-0.281193147647731
"Vital_B[123,133)",-0.299777840286353
"Vital_B[133,)",-0.449549322499886
"Vital_C[52,59)",-0.120812440210423
"Vital_C[59,64)",-0.198737800715076
"Vital_C[64,71)",-0.223352814378293
"Vital_C[71,)",-0.472491215750982
