"","V1"
"Vital_E[15,18)",0.527499263012042
"Vital_E[18,20)",0.8087816687359
"Vital_E[20,22)",1.04243203298866
"Vital_E[22,)",1.44356998770084
"Age[49,59)",0.636825036580336
"Age[59,67)",1.0497456364095
"Age[67,75)",1.31421635755582
"Age[75,)",1.88157470763875
"Lab_H[1,2)",0.489089910482116
"Lab_H[2,3)",0.872381807588843
"Lab_H[3,)",1.42610271365437
"Lab_K[19,30)",0.471538518638136
"Lab_K[30,42)",0.739985434173261
"Lab_K[42,)",1.09569499677009
"Lab_K[8,19)",0.256961650200216
"Lab_B[11,13)",0.318626896436954
"Lab_B[13,15)",0.613569510777242
"Lab_B[15,17)",0.811018937642823
"Lab_B[17,)",1.21523583404907
"Vital_A[73,82)",0.484424634854689
"Vital_A[82,89)",0.705087140332979
"Vital_A[89,99)",0.918633327591195
"Vital_A[99,)",1.30979489742014
"Lab_G[11,13)",-0.744558948538286
"Lab_G[13,)",-1.1614363096459
"Lab_G[9,11)",-0.423426077342369
"Vital_B[105,115)",-0.167417448578809
"Vital_B[115,123)",-0.335190524547204
"Vital_B[123,133)",-0.402067215579244
"Vital_B[133,)",-0.612301577661831
"Vital_C[52,59)",-0.124401880675452
"Vital_C[59,64)",-0.292262255966253
"Vital_C[64,71)",-0.369871967890898
"Vital_C[71,)",-0.706266875430597
"Lab_M[10,14)",0.335825282605328
"Lab_M[14,19)",0.430603547250994
"Lab_M[19,)",0.668158950174779
"Lab_M[4,10)",0.112198731654436
"Lab_C[20,23)",-0.0600115779751798
"Lab_C[23,25)",-0.102599861416287
"Lab_C[25,28)",-0.0656600390642217
"Lab_C[28,)",-0.0395759369822328
"Lab_J[4,5)",-0.264881265421536
"Lab_J[5,)",-0.550341912818654
"Lab_F[28,31)",0.0909879412372792
"Lab_F[31,34)",0.22760916162544
"Lab_F[34,38)",0.278370593814788
"Lab_F[38,)",0.465513454128032
"Vital_D[69,76)",0.104412071222825
"Vital_D[76,82)",0.141057583943131
"Vital_D[82,88)",0.303909385411124
"Vital_D[88,)",0.375187547106315
"Lab_I[130,196)",-0.228317130686122
"Lab_I[196,258)",-0.388208350965131
"Lab_I[258,327)",-0.46241460407471
"Lab_I[327,)",-0.709565965758716
"Vital_F[36,37)",-0.136822554422514
"Vital_F[37,)",-0.302550849951327
"Vital_G[95,97)",-0.0965376031939199
"Vital_G[97,98)",-0.0813319363926004
"Vital_G[98,99)",-0.152482705922746
"Vital_G[99,)",-0.182696722193559
"Lab_A[103,129)",0.0983853522643152
"Lab_A[129,149)",0.151016610038251
"Lab_A[149,174)",0.183491291105306
"Lab_A[174,)",0.246293620633362
"Lab_L[135,137)",-0.0618570423254205
"Lab_L[137,139)",-0.121695280810626
"Lab_L[139,142)",-0.101033225620749
"Lab_L[142,)",-0.190291328780207
