"","V1"
"Vital_E[15,18)",0.494989690455976
"Vital_E[18,20)",0.774428404459795
"Vital_E[20,22)",0.990628946463212
"Vital_E[22,)",1.34999751976894
"Age[49,59)",0.648461005195442
"Age[59,67)",1.01725654852534
"Age[67,75)",1.34111182339824
"Age[75,)",1.90198324244781
"Lab_H[1,2)",0.539658825612878
"Lab_H[2,3)",0.930285187417992
"Lab_H[3,)",1.51405907331997
"Lab_K[19,30)",0.441711847150029
"Lab_K[30,42)",0.722592934868106
"Lab_K[42,)",1.04076481524628
"Lab_K[8,19)",0.270273817963562
"Lab_B[11,13)",0.247676447841498
"Lab_B[13,15)",0.489837138786263
"Lab_B[15,17)",0.649310033961166
"Lab_B[17,)",1.00829864548504
"Vital_A[73,82)",0.466638707820422
"Vital_A[82,89)",0.638192898864448
"Vital_A[89,99)",0.815178659098348
"Vital_A[99,)",1.16209879759223
"Lab_G[11,13)",-0.506683054944259
"Lab_G[13,)",-0.747191143908986
"Lab_G[9,11)",-0.324263415821011
