"","V1"
"Vital_E[15,18)",0.457697422545561
"Vital_E[18,20)",0.741229500900194
"Vital_E[20,22)",0.954663840929181
"Vital_E[22,)",1.33485715083025
"Age[49,59)",0.627026060587075
"Age[59,67)",1.04076354330303
"Age[67,75)",1.29870693536153
"Age[75,)",1.87845268926572
"Lab_H[1,2)",0.520927038379837
"Lab_H[2,3)",0.947887353571848
"Lab_H[3,)",1.50077108315204
"Lab_K[19,30)",0.473060657075446
"Lab_K[30,42)",0.729474475564007
"Lab_K[42,)",1.04435540098402
"Lab_K[8,19)",0.248336190304098
"Lab_B[11,13)",0.234024967627226
"Lab_B[13,15)",0.468416899829676
"Lab_B[15,17)",0.629742931600638
"Lab_B[17,)",0.975152274450392
"Vital_A[73,82)",0.483634356328356
"Vital_A[82,89)",0.644759054412368
"Vital_A[89,99)",0.818101219833643
"Vital_A[99,)",1.17203704394513
"Lab_G[11,13)",-0.458373339695029
"Lab_G[13,)",-0.679232763115126
"Lab_G[9,11)",-0.254258291800946
