"","V1"
"Vital_E[15,18)",0.477340076877645
"Vital_E[18,20)",0.754931779702624
"Vital_E[20,22)",0.970104072286814
"Vital_E[22,)",1.3177072905193
"Age[49,59)",0.677808137132621
"Age[59,67)",1.04944653868085
"Age[67,75)",1.38410201315783
"Age[75,)",1.96336560632847
"Lab_H[1,2)",0.540937045241104
"Lab_H[2,3)",0.916871360084339
"Lab_H[3,)",1.49383186598098
"Lab_K[19,30)",0.527143503629992
"Lab_K[30,42)",0.837559458825447
"Lab_K[42,)",1.19353311947576
"Lab_K[8,19)",0.31930610737165
"Lab_B[11,13)",0.215889665709638
"Lab_B[13,15)",0.425241898305038
"Lab_B[15,17)",0.537501908556067
"Lab_B[17,)",0.86761107737027
"Vital_A[73,82)",0.496174550675773
"Vital_A[82,89)",0.668352499778963
"Vital_A[89,99)",0.868448624311811
"Vital_A[99,)",1.24012838578248
