"","V1"
"Vital_E[15,18)",0.530915525887486
"Vital_E[18,20)",0.835889821790362
"Vital_E[20,22)",1.03454223400698
"Vital_E[22,)",1.42300421975489
"Age[49,59)",0.598464971217746
"Age[59,67)",1.01255793920508
"Age[67,75)",1.30795958854897
"Age[75,)",1.87567542656585
"Lab_H[1,2)",0.534790684276646
"Lab_H[2,3)",0.943508749729144
"Lab_H[3,)",1.51752959190986
"Lab_K[19,30)",0.476224303246962
"Lab_K[30,42)",0.715042895916051
"Lab_K[42,)",1.07177311600303
"Lab_K[8,19)",0.271701849134612
"Lab_B[11,13)",0.246459229934111
"Lab_B[13,15)",0.546677683699915
"Lab_B[15,17)",0.746064254306614
"Lab_B[17,)",1.0701486657364
"Vital_A[73,82)",0.467633286788517
"Vital_A[82,89)",0.631843947569509
"Vital_A[89,99)",0.753305739994164
"Vital_A[99,)",1.11500887060742
"Lab_G[11,13)",-0.464810825753523
"Lab_G[13,)",-0.722277323467795
"Lab_G[9,11)",-0.297578818700678
"Vital_B[105,115)",-0.215506408402848
"Vital_B[115,123)",-0.397499625388716
"Vital_B[123,133)",-0.466212960164395
"Vital_B[133,)",-0.680714736901484
