"","V1"
"Vital_E[15,18)",0.507550944955036
"Vital_E[18,20)",0.789146634424692
"Vital_E[20,22)",1.00177674596715
"Vital_E[22,)",1.39826926276321
"Age[49,59)",0.60036564958
"Age[59,67)",1.04892274223956
"Age[67,75)",1.28162822157628
"Age[75,)",1.86245798403709
"Lab_H[1,2)",0.517892131307364
"Lab_H[2,3)",0.955541802279988
"Lab_H[3,)",1.53978030351549
"Lab_K[19,30)",0.473111734641351
"Lab_K[30,42)",0.77506193088707
"Lab_K[42,)",1.08100307595762
"Lab_K[8,19)",0.276255431618136
"Lab_B[11,13)",0.23655757814723
"Lab_B[13,15)",0.46126473273701
"Lab_B[15,17)",0.621699358652226
"Lab_B[17,)",0.979991412685104
"Vital_A[73,82)",0.486463914661267
"Vital_A[82,89)",0.681550950690767
"Vital_A[89,99)",0.83150389631575
"Vital_A[99,)",1.2456673214743
"Lab_G[11,13)",-0.486574226320088
"Lab_G[13,)",-0.728324378036848
"Lab_G[9,11)",-0.279512808053205
