"","V1"
"Vital_E[15,18)",0.446828263280039
"Vital_E[18,20)",0.734331694131675
"Vital_E[20,22)",0.9319088827966
"Vital_E[22,)",1.34387713169641
"Age[49,59)",0.628891256459527
"Age[59,67)",1.05369761276364
"Age[67,75)",1.33088738165563
"Age[75,)",1.88165057384816
"Lab_H[1,2)",0.523675226249678
"Lab_H[2,3)",0.913999146361411
"Lab_H[3,)",1.52649217664646
"Lab_K[19,30)",0.484820450816811
"Lab_K[30,42)",0.717292540555526
"Lab_K[42,)",1.06836669731391
"Lab_K[8,19)",0.257266821427114
"Lab_B[11,13)",0.250249950144187
"Lab_B[13,15)",0.481539237381377
"Lab_B[15,17)",0.635258053582736
"Lab_B[17,)",0.997270085259532
"Vital_A[73,82)",0.516366795387896
"Vital_A[82,89)",0.724739433673789
"Vital_A[89,99)",0.845932316233007
"Vital_A[99,)",1.25159978445294
"Lab_G[11,13)",-0.475699476857626
"Lab_G[13,)",-0.683651006504565
"Lab_G[9,11)",-0.274074056774389
