"","V1"
"Age[49,58)",0.467693248848829
"Age[58,67)",0.955119173408651
"Age[67,76)",1.31113354974932
"Age[76,)",1.86757843988812
"Vital_E[15,18)",0.545972284015463
"Vital_E[18,20)",0.816422523482319
"Vital_E[20,22)",1.01379424644407
"Vital_E[22,)",1.53536319648463
"Lab_H[1,2)",0.501832227118944
"Lab_H[2,3)",0.973476682055019
"Lab_H[3,)",1.51735159398942
"Lab_K[20,30)",0.613898351761012
"Lab_K[30,42)",0.779208005411935
"Lab_K[42,)",1.14989717446471
"Lab_K[8,20)",0.207611294250529
"Lab_B[11,13)",0.265717813510721
"Lab_B[13,15)",0.599260567318728
"Lab_B[15,17)",0.673484989990503
"Lab_B[17,)",1.09601796057171
"Vital_A[72,81)",0.45912321362011
"Vital_A[81,89)",0.624022346193721
"Vital_A[89,98)",0.828391073852695
"Vital_A[98,)",1.03483069804723
"Lab_G[11,13)",-0.445371615442558
"Lab_G[13,)",-0.618997643473245
"Lab_G[9,11)",-0.188724900113444
"Lab_M[10,14)",0.208027411716355
"Lab_M[14,19)",0.269629902623644
"Lab_M[19,)",0.430184673185375
"Lab_M[4,10)",0.130868934014968
"Vital_C[52,58)",-0.106793736770896
"Vital_C[58,64)",-0.265340049637906
"Vital_C[64,70)",-0.200470210770716
"Vital_C[70,)",-0.344162286248709
"Lab_F[28,31)",-0.0488558881129639
"Lab_F[31,34)",0.0415975152415334
"Lab_F[34,37)",0.0660801769028745
"Lab_F[37,)",0.000696631089983448
"Vital_B[105,115)",-0.0414810815879548
"Vital_B[115,123)",-0.0871058157416019
"Vital_B[123,133)",-0.244107017804067
"Vital_B[133,)",-0.397385686607489
