"","V1"
"Age[49,58)",0.51820020651497
"Age[58,67)",1.02217741709599
"Age[67,76)",1.31327112437727
"Age[76,)",1.91965469176788
"Vital_E[15,18)",0.518291275678599
"Vital_E[18,20)",0.810813551738413
"Vital_E[20,22)",1.02365814527688
"Vital_E[22,)",1.48559097784052
"Lab_H[1,2)",0.457903573833257
"Lab_H[2,3)",0.915560152151895
"Lab_H[3,)",1.47375615403319
"Lab_K[20,30)",0.526683407660351
"Lab_K[30,42)",0.750139242022624
"Lab_K[42,)",1.12175698670295
"Lab_K[8,20)",0.252237979830817
"Lab_B[11,13)",0.125572181184916
"Lab_B[13,15)",0.457037659627208
"Lab_B[15,17)",0.525227580545495
"Lab_B[17,)",0.9141709075304
"Vital_A[72,81)",0.350188295836921
"Vital_A[81,89)",0.555816189647189
"Vital_A[89,98)",0.837176501432343
"Vital_A[98,)",1.07447430545572
"Lab_G[11,13)",-0.443104681840031
"Lab_G[13,)",-0.698825999384821
"Lab_G[9,11)",-0.246287601426957
"Lab_M[10,14)",0.237459207321769
"Lab_M[14,19)",0.383935639918663
"Lab_M[19,)",0.542570194204536
"Lab_M[4,10)",0.160656902672773
