"","V1"
"Age[49,58)",0.557654311586237
"Age[58,67)",1.07990470892916
"Age[67,76)",1.36417404406688
"Age[76,)",1.92478083905304
"Vital_E[15,18)",0.443951573032567
"Vital_E[18,20)",0.805778726109534
"Vital_E[20,22)",0.921936831985996
"Vital_E[22,)",1.38776533364647
"Lab_H[1,2)",0.502632838713371
"Lab_H[2,3)",0.936798308538362
"Lab_H[3,)",1.52813039859728
"Lab_K[20,30)",0.651793668915418
"Lab_K[30,42)",0.902228560527811
"Lab_K[42,)",1.26672751873922
"Lab_K[8,20)",0.358776623532988
"Lab_B[11,13)",0.165536833270539
"Lab_B[13,15)",0.498169325400603
"Lab_B[15,17)",0.536606128732326
"Lab_B[17,)",0.866246784795732
"Vital_A[72,81)",0.496942872490355
"Vital_A[81,89)",0.691690698429503
"Vital_A[89,98)",0.867613207780969
"Vital_A[98,)",1.21858090013783
