"","V1"
"Age[49,58)",0.48242017205101
"Age[58,67)",0.92889678332656
"Age[67,76)",1.25155195614906
"Age[76,)",1.75491080544873
"Vital_E[15,18)",0.53019263151588
"Vital_E[18,20)",0.853285066003427
"Vital_E[20,22)",1.02255309021512
"Vital_E[22,)",1.50301792508824
"Lab_H[1,2)",0.478526382018697
"Lab_H[2,3)",0.901457662942223
"Lab_H[3,)",1.49192069022346
"Lab_K[20,30)",0.568519529460292
"Lab_K[30,42)",0.718000528818208
"Lab_K[42,)",1.08712149981378
"Lab_K[8,20)",0.214304114324642
"Lab_B[11,13)",0.243343786959899
"Lab_B[13,15)",0.613082456118745
"Lab_B[15,17)",0.685032974345663
"Lab_B[17,)",1.06673324322869
"Vital_A[72,81)",0.513254268125815
"Vital_A[81,89)",0.604712992853267
"Vital_A[89,98)",0.873766480491604
"Vital_A[98,)",1.18833195882394
"Lab_G[11,13)",-0.385356531014889
"Lab_G[13,)",-0.573804686590063
"Lab_G[9,11)",-0.165278936230532
"Lab_M[10,14)",0.186747703182025
"Lab_M[14,19)",0.27059431477924
"Lab_M[19,)",0.462802693203976
"Lab_M[4,10)",0.143315890794737
"Vital_C[52,58)",-0.124184773282433
"Vital_C[58,64)",-0.386466500578412
"Vital_C[64,70)",-0.435316065679593
"Vital_C[70,)",-0.634551398522872
