"","V1"
"Age[49,58)",0.469136244489167
"Age[58,67)",0.97509761028039
"Age[67,76)",1.27005158320624
"Age[76,)",1.88875288859906
"Vital_E[15,18)",0.526929419112571
"Vital_E[18,20)",0.82867363121769
"Vital_E[20,22)",1.05566480565931
"Vital_E[22,)",1.53481991249476
"Lab_H[1,2)",0.419725112447391
"Lab_H[2,3)",0.870657901785589
"Lab_H[3,)",1.44735187869615
"Lab_K[20,30)",0.554421399909383
"Lab_K[30,42)",0.764527202675148
"Lab_K[42,)",1.13497127470501
"Lab_K[8,20)",0.256414897106915
"Lab_B[11,13)",0.156373297357263
"Lab_B[13,15)",0.507144131838862
"Lab_B[15,17)",0.604336588931818
"Lab_B[17,)",1.00257929900198
"Vital_A[72,81)",0.423543067741491
"Vital_A[81,89)",0.581020802675349
"Vital_A[89,98)",0.857070140821875
"Vital_A[98,)",1.11045293111445
"Lab_G[11,13)",-0.389059819669609
"Lab_G[13,)",-0.675976163777229
"Lab_G[9,11)",-0.182433336566368
"Lab_M[10,14)",0.200644783336457
"Lab_M[14,19)",0.33258568537067
"Lab_M[19,)",0.500970557714336
"Lab_M[4,10)",0.143424937982162
"Vital_C[52,58)",-0.123325871356985
"Vital_C[58,64)",-0.261136233006041
"Vital_C[64,70)",-0.256030047312335
"Vital_C[70,)",-0.354499637928617
"Lab_F[28,31)",-0.0339081989098857
"Lab_F[31,34)",0.0463972899398156
"Lab_F[34,37)",0.0243540539511365
"Lab_F[37,)",0.0704550454875652
"Vital_B[105,115)",-0.0419248961535245
"Vital_B[115,123)",-0.11675163416704
"Vital_B[123,133)",-0.257484758205754
"Vital_B[133,)",-0.461562688439529
"Lab_C[20,23)",-0.116241305074298
"Lab_C[23,25)",-0.0852588442341376
"Lab_C[25,28)",-0.0754319827887106
"Lab_C[28,)",-0.0119080540001801
