"","V1"
"Age[49,58)",0.522074705170352
"Age[58,67)",1.00353939464746
"Age[67,76)",1.30617648251577
"Age[76,)",1.91032993014455
"Vital_E[15,18)",0.521800542787964
"Vital_E[18,20)",0.823167583502728
"Vital_E[20,22)",1.01929118259966
"Vital_E[22,)",1.49414018173542
"Lab_H[1,2)",0.464285596670033
"Lab_H[2,3)",0.910602945196536
"Lab_H[3,)",1.47963618584717
"Lab_K[20,30)",0.514420500336034
"Lab_K[30,42)",0.743674387474844
"Lab_K[42,)",1.12598992830558
"Lab_K[8,20)",0.257043338727106
"Lab_B[11,13)",0.134347889648631
"Lab_B[13,15)",0.482183040807235
"Lab_B[15,17)",0.53745848344904
"Lab_B[17,)",0.928005157754487
"Vital_A[72,81)",0.393237818087309
"Vital_A[81,89)",0.611325336140876
"Vital_A[89,98)",0.860011688283704
"Vital_A[98,)",1.10451286076417
"Lab_G[11,13)",-0.434492205696424
"Lab_G[13,)",-0.678856853974628
"Lab_G[9,11)",-0.234238693859722
