"","V1"
"Age[49,58)",0.549124299635011
"Age[58,67)",1.0459576743281
"Age[67,76)",1.33747185737543
"Age[76,)",1.95050719715023
"Vital_E[15,18)",0.497059106035679
"Vital_E[18,20)",0.800496941993719
"Vital_E[20,22)",0.979639951287015
"Vital_E[22,)",1.44593189648946
"Lab_H[1,2)",0.4571830375698
"Lab_H[2,3)",0.917775343871082
"Lab_H[3,)",1.46116088169205
"Lab_K[20,30)",0.587521481145049
"Lab_K[30,42)",0.837191472647389
"Lab_K[42,)",1.28813699880078
"Lab_K[8,20)",0.327179350297476
"Lab_B[11,13)",0.10648272307505
"Lab_B[13,15)",0.416246324899344
"Lab_B[15,17)",0.439953190359881
"Lab_B[17,)",0.805954715707217
"Vital_A[72,81)",0.391702036942834
"Vital_A[81,89)",0.625548208421599
"Vital_A[89,98)",0.864359122849349
"Vital_A[98,)",1.15908334775742
