"","."
"(Intercept)",-9.22355641999264
"Lab_H[1,3)",0.861932204941054
"Lab_H[3,4)",1.66382558200988
"Lab_H[4,)",2.2284263080254
"Age[35,49)",0.930527101195759
"Age[49,76)",1.71222068676152
"Age[76,89)",2.51353746295824
"Age[89,)",3.07776295180444
"Lab_B[11,17)",1.32956809378885
"Lab_B[17,19)",1.98066689103948
"Lab_B[19,)",2.39850292591019
"Lab_B[8,11)",0.985155236487583
"Lab_K[41,58)",1.40006633828511
"Lab_K[58,)",1.57538673268202
"Lab_K[8,41)",0.71820788494263
"Vital_E[12,15)",1.15051227584151
"Vital_E[15,22)",1.66434108971682
"Vital_E[22,25)",2.62937972104439
"Vital_E[25,)",3.14950137454302
"Lab_I[131,326)",-0.441105701024872
"Lab_I[326,421)",-0.542992449798145
"Lab_I[39,131)",-1.81757846475919
"Lab_I[421,)",-0.928266308944971
"Lab_A[103,173)",0.34467122466298
"Lab_A[173,207)",0.619909181024354
"Lab_A[207,)",0.457900985043725
"Lab_A[70,103)",0.334170371780383
"Vital_B[105,133)",-0.835374660137941
"Vital_B[133,146)",-1.11498629813314
"Vital_B[146,)",-1.45838458398665
"Vital_B[92,105)",-0.549330476238896
"Lab_M[19,27)",0.725072682040585
"Lab_M[27,)",0.989919595978334
"Lab_M[4,19)",0.212069363142202
